system,method,shots,computer,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,qwc,21504,qasm simulator,1.697265625,-3.445367400297919,-5.423802928369714,-6.335979843629772,-6.461825603706174
linear_4,qwc,21504,qasm simulator,1.837890625,-3.435769104003472,-5.870422338129584,-6.358339446444141,-6.460072140083975
linear_4,qwc,21504,qasm simulator,1.77734375,-3.3219147985013318,-5.3897697837475285,-6.331432805815076,-6.464499017666654
linear_4,qwc,21504,qasm simulator,1.8359375,-3.161082399737914,-5.533064481460681,-6.290102064986629,-6.456668064531444
linear_4,qwc,21504,qasm simulator,1.830078125,-2.79508675071881,-5.1897482591626565,-6.217946724870565,-6.456353137819285
linear_4,qwc,21504,qasm simulator,1.736328125,-2.6814241539018697,-5.129708747564606,-6.153547568863436,-6.448461923951141
linear_4,qwc,21504,qasm simulator,1.759765625,-3.307702412486755,-5.537180315408505,-6.308845052346713,-6.458378252728849
linear_4,qwc,21504,qasm simulator,1.732421875,-3.668377298747726,-5.477897993312462,-6.383442006571002,-6.4670809287317805
linear_4,qwc,21504,qasm simulator,1.951171875,-2.2151257734698544,-5.109276999671463,-6.103740576613303,-6.45013264655653
linear_4,qwc,21504,qasm simulator,1.728515625,-3.1459661208186223,-5.156086036499005,-6.246125430279461,-6.455822934319505
linear_4,qwc,21504,qasm simulator,1.826171875,-3.4564581031728756,-5.540699914213748,-6.371417290812761,-6.466402858892359
linear_4,qwc,21504,qasm simulator,1.677734375,-3.2920612810139027,-5.015083715574363,-6.283190284549709,-6.4619990758818835
linear_4,qwc,21504,qasm simulator,1.90625,-2.8017867877258427,-5.831968290279609,-6.329302947630659,-6.457145721088061
linear_4,qwc,21504,qasm simulator,1.736328125,-3.3014868573379,-5.35413476559277,-6.306179627355065,-6.460241911568341
linear_4,qwc,21504,qasm simulator,1.8046875,-3.0379595738162015,-5.772229217308982,-6.3247978506353615,-6.456721700503996
linear_4,qwc,21504,qasm simulator,1.845703125,-3.6267912332544,-5.69744548818016,-6.395685713641588,-6.467357141845804
linear_4,qwc,21504,qasm simulator,1.861328125,-2.1914714400455915,-4.357293642861361,-5.633092558907755,-6.422958553942715
linear_4,cs,21465,qasm simulator,1.7400950871632332,-4.483668032706072,-5.892348916430629,-6.450750852882246,-6.473284406058223
linear_4,cs,21465,qasm simulator,1.8590679515924424,-2.291331036513859,-4.4462098038659175,-5.835096653460859,-6.44916609716916
linear_4,cs,21465,qasm simulator,1.8613312202852614,-3.8499313495396597,-6.225439239922613,-6.413950430142231,-6.461305640324403
linear_4,cs,21465,qasm simulator,2.046751188589541,-4.34269926855588,-6.725568911858011,-6.357452936979329,-6.465365543686428
linear_4,cs,21465,qasm simulator,1.7900158478605386,-2.686899764180965,-4.807838845003323,-6.096537491427321,-6.449720286038504
linear_4,cs,21465,qasm simulator,1.8684627575277337,-2.9924869639716034,-4.936386379591648,-6.2054965341811075,-6.463462850655793
linear_4,cs,21465,qasm simulator,1.7711926230885773,-1.503472780632814,-1.6526068594249101,-7.070597923556376,-6.485501845705693
linear_4,cs,21465,qasm simulator,1.766604462050412,-4.251216438919697,-6.427162088186423,-6.470644524521826,-7.790161674873753
linear_4,cs,21465,qasm simulator,1.875594294770206,-1.759180873390216,-3.1199494647490416,-9.66981386595582,-6.543863467667705
linear_4,cs,21465,qasm simulator,1.768621236133122,-2.60553566166405,-3.932029377918647,-4.778626869215916,-6.465287980217628
linear_4,cs,21465,qasm simulator,1.8470681458003169,-3.600950666845338,-5.792642930372966,-6.373853654499623,-6.462842511883724
linear_4,cs,21465,qasm simulator,1.868462757527734,-4.094906928663098,-5.982037213228256,-6.434177215471307,-6.471254763585531
linear_4,cs,21465,qasm simulator,1.9611727416798732,-4.564896624616215,-6.586936094088639,-6.900521237947359,-6.46344396367944
linear_4,cs,21465,qasm simulator,1.9112519809825674,-2.260909646179395,-4.773235008328719,-5.970255927539123,-6.439712130274466
linear_4,cs,21465,qasm simulator,1.8407377160406995,-3.958661275466021,-5.9263615895148405,-6.429626355141393,-6.469661489069208
linear_4,cs,21465,qasm simulator,1.915935378574639,-3.0553550305688115,-5.582186925222065,-6.33313325561431,-6.461360604680326
linear_4,cs,21465,qasm simulator,1.860883048266882,-0.49337171798491675,-13.10414965016999,-6.750810643153684,-6.476121852228415
linear_4,cs,21465,qasm simulator,1.8118418251556467,-4.70989252399757,-6.501681389065306,-6.502214622632021,-6.461945696722271
linear_4,cs,21465,qasm simulator,1.779803127991704,-0.38035845110031447,-10.622143352611264,-6.632032649340584,-6.469337223680823
linear_4,cs,21465,qasm simulator,1.8407377160406988,-4.482291126740014,-6.250388901346596,-6.440665159884207,-6.468059807383142
linear_4,cs,21465,qasm simulator,1.9290724208634034,-4.742516464842104,-6.166494224013493,-6.621512324282285,-6.376273415708004
linear_4,cs,21465,qasm simulator,1.868014585509354,-3.126247905024341,-5.4807784574587775,-6.293352756533455,-6.458823413102186
linear_4,cs,21465,qasm simulator,1.8613312202852617,-3.758162991686122,-5.558226796653614,-6.485818991102141,-6.4996049742484265
linear_4,cs,21465,qasm simulator,1.8328050713153725,-1.5670841957372954,-1.8035406729500811,-6.928126915077346,-6.478267521565002
linear_4,cs,21465,qasm simulator,1.7757527733755945,-3.5481382628442533,-5.960824241863434,-6.366342086183331,-6.4590616615660075
linear_4,cs,21465,qasm simulator,1.8898573692551506,-2.888432670081607,-5.04340158883763,-6.2238690068514515,-6.464620239704667
linear_4,cs,21465,qasm simulator,1.8898573692551506,-2.6472530951264197,-5.960758692420686,-6.356555648342729,-6.455528237610142
linear_4,cs,21465,qasm simulator,1.7395852914923258,-3.049352639653042,-5.026285872517637,-6.2304917470296814,-6.457393860306453
linear_4,cs,21465,qasm simulator,1.7782625366785225,-3.826924098057253,-5.922914105435882,-6.383247489983733,-6.462023153331202
linear_4,cs,21465,qasm simulator,1.818541996830428,-2.620329920900448,-4.711318266523536,-6.078214970104884,-6.451614686985848
linear_4,cs,21465,qasm simulator,1.8328050713153725,-3.0366431280958057,-6.008371062526906,-6.370450476088777,-6.456281659270765
linear_4,cs,21465,qasm simulator,1.818850115093064,-3.606276080760279,-5.859240245867553,-6.365495285038473,-6.460732686508908
linear_4,cs,21465,qasm simulator,1.8328050713153723,-4.0447195997896355,-5.534867892337573,-6.568453820394858,-9.928984553217127
linear_4,cs,21465,qasm simulator,1.7614896988906497,-3.026264324921262,-5.143461509348361,-6.184378746508703,-6.453045713360616
linear_4,cs,21465,qasm simulator,1.8328050713153727,-4.021858437795119,-5.871112674482822,-6.413708035337502,-6.467327261110919
linear_4,cs,21465,qasm simulator,1.7006951645973984,-2.3005022281673275,-3.7913769812462084,-4.0571146879580695,-6.0864816295905815
linear_4,cs,21465,qasm simulator,1.811040717672792,-1.277840543490092,-1.3600191301366096,-7.201711628541194,-6.492380079538556
linear_4,cs,21465,qasm simulator,1.8680930156125704,-4.174397320805637,-6.247142719016448,-6.42197063735078,-6.463966469580735
linear_4,cs,21465,qasm simulator,1.8777343161579707,-3.3004446030395687,-5.954348306377316,-6.36030478103846,-6.459549368616189
linear_4,cs,21465,qasm simulator,1.775752773375594,-3.16153572392334,-5.838733959792055,-6.344191878378856,-6.457127445959674
linear_4,cs,21465,qasm simulator,1.8328050713153723,-4.038073005967069,-6.149214168979242,-6.42303580907498,-6.465762022398419
linear_4,cs,21465,qasm simulator,1.8613312202852617,-3.6250322738119936,-5.769823619737654,-6.387314070058902,-6.466057621407426
linear_4,cs,21465,qasm simulator,1.9112519809825674,-1.0427559943537212,X,-6.83824096834055,-6.476766069324708
linear_4,cs,21465,qasm simulator,1.790015847860539,-2.857027631851123,-4.935297339153765,-6.2118435981895965,-6.458929822998732
linear_4,cs,21465,qasm simulator,1.7850859556583585,-2.2940406393499377,-3.5074672563852882,-10.907639691114321,-6.53581338322091
linear_4,cs,21465,qasm simulator,1.7205323785609448,-1.3211427762031411,X,-6.530407018412307,-6.4599531447016325
linear_4,cs,21465,qasm simulator,1.8898573692551506,-3.158183890963574,-5.7722999899676255,-6.33136163453585,-6.458882648579517
linear_4,cs,21465,qasm simulator,1.9469096671949289,-2.277013877793257,-4.7559795816494725,-5.977008542550452,-6.4459541377691405
linear_4,cs,21465,qasm simulator,1.9469096671949289,-1.241254287618858,-1.4772955210238834,-6.974911435183365,-6.480633646712708
linear_4,cs,21465,qasm simulator,1.8684627575277337,-2.4718807899289206,-4.1091867755727645,-5.342418601713188,-6.436412552374286
linear_4,cs,21465,qasm simulator,1.797147385103011,-1.2381058877047588,-1.2877525030180303,-6.991757662624498,-6.485053322631163
linear_4,cs,21465,qasm simulator,1.6867234019244006,-3.910007642734505,-5.999378503660883,-6.383754277709575,-6.460261981994595
linear_4,cs,21465,qasm simulator,1.7865032996664851,-2.6478749517747295,-4.394538381798826,-5.944751257682085,-6.454651709048175
linear_4,cs,21465,qasm simulator,1.8661378651823872,-1.3111841332549745,-3.463183455091398,-3.8249194911023516,-3.92771586622896
linear_4,cs,21465,qasm simulator,1.8114104595879559,-3.8116175386281133,-5.6976101058513136,-6.421180771410169,-6.470331934681797
linear_4,cs,21465,qasm simulator,1.8546926722630073,-3.566314668087177,-6.13965001148528,-6.397607985606852,-6.459271524169683
linear_4,cs,21465,qasm simulator,1.8042789223454836,-3.4668489172349846,-6.138092565586781,-6.398721294535235,-6.459284348543921
linear_4,cs,21465,qasm simulator,1.8470681458003173,-4.41504733917768,-6.243920399475838,-6.424955103646375,-6.463153773358649
linear_4,cs,21465,qasm simulator,1.7605485376520522,-4.333041430726019,-6.242045660381249,-6.423744558519389,-6.463275603603567
linear_4,cs,21465,qasm simulator,1.7614896988906494,-1.987561979454867,-3.042438705776901,-8.246213167444928,-6.515613327038322
linear_4,cs,21465,qasm simulator,1.8827258320126783,-2.9231631266788924,-5.25616358476931,-6.29065310747713,-6.466131557730463
linear_4,cs,21465,qasm simulator,1.7759376443331758,-2.418318142080303,-4.322272102943511,-5.667136791714359,-6.42885967556567
linear_4,cs,21465,qasm simulator,1.9683042789223455,-4.672602818308333,-6.464228586011738,-6.467242366312785,-6.464196670980187
linear_4,cs,21465,qasm simulator,1.859773822521391,-3.231568246406791,-5.985220005781564,-6.369136446928095,-6.4583582500610115
linear_4,cs,21465,qasm simulator,1.9115600992452038,-3.5467564400960696,-6.267538230098328,-6.426373574418022,-6.460354456638547
linear_4,cs,21465,qasm simulator,1.8304801789700258,-4.308997557053669,-6.413693812148034,-6.4630988561139855,-6.464296840553237
linear_4,cs,21465,qasm simulator,1.868462757527734,-3.045088280683598,-4.659596159749931,-6.337083138008157,-6.504581689635797
linear_4,cs,21465,qasm simulator,1.8279984264182465,-3.5238753564781615,-5.420778442207267,-6.367232930807784,-6.469818215251918
linear_4,cs,21465,qasm simulator,1.8185419968304277,-3.833187565550163,-6.23922374165845,-6.418344108737314,-6.460619320699914
linear_4,cs,21465,qasm simulator,1.9065069597379685,-3.765247032182746,-6.401476294131193,-6.4545633766383785,-6.462851023869211
linear_4,cs,21465,qasm simulator,1.7609799032197426,-3.549210299255245,-5.757937939205368,-6.369541139536928,-6.462220374177706
linear_4,cs,21465,qasm simulator,1.8470681458003169,-3.3289031202945396,-5.76912323548993,-6.345180397948624,-6.459263340676074
linear_4,cs,21465,qasm simulator,1.8399366085578448,-3.087190257762681,-5.642642733638471,-6.300090380346466,-6.4563431256147945
linear_4,cs,21465,qasm simulator,1.8879918532286437,-2.713520165941482,-5.855183992393272,-6.333413627429495,-6.45551538930858
linear_4,cs,21465,qasm simulator,1.6951042186681076,-3.9444989214824244,-6.290988332709501,-6.4320057229908745,-6.460944820512058
linear_4,cs,21465,qasm simulator,1.7828843106180665,-3.4692156162845285,-5.546930181415259,-6.331371994469411,-6.461172241735617
linear_4,cs,21465,qasm simulator,1.7900158478605386,-4.502723606666474,-6.272480945774661,-6.431688690591498,-6.464127781981065
linear_4,cs,21465,qasm simulator,1.7193783356136159,-3.924135697820545,-5.522889445346281,-6.426547618891549,-6.470844497460341
linear_4,cs,21465,qasm simulator,1.8485471134609712,-2.69324511225633,-4.34358644299877,-6.044856137098238,-6.499753628697846
linear_4,cs,21465,qasm simulator,1.8099763091291399,-4.239657064407226,-6.053108556710596,-6.421573941793186,-6.4666173072462705
linear_4,cs,21465,qasm simulator,1.9968304278922346,-3.0865833655382082,-5.6878227242707045,-6.332226553299767,-6.464241941895026
linear_4,cs,21465,qasm simulator,1.7924023638584128,-2.820445262086913,-5.270134823833791,-6.187063883865264,-6.45111352287347
linear_4,cs,21465,qasm simulator,1.9112519809825677,-2.9849207943134615,-5.742670912766059,-6.33535168675083,-6.460384030551683
linear_4,cs,21465,qasm simulator,1.9397781299524564,-2.9831992867758648,-5.361555759149283,-6.2788755260250895,-6.46267576248473
linear_4,cs,21465,qasm simulator,1.7900158478605386,-3.504030496308041,-5.6965544142523346,-6.3427984106380055,-6.460680847426122
linear_4,cs,21465,qasm simulator,1.711568938193344,-3.193720408593291,-5.546461872734299,-6.317098469092775,-6.458149962063992
linear_4,cs,21465,qasm simulator,1.7470417534481235,-2.6944341912182277,-5.4808140424067,-6.245701908236933,-6.451512812618828
linear_4,cs,21465,qasm simulator,1.790015847860539,-3.9916656292451567,-6.015295769291011,-6.388939645612285,-6.461508593675934
linear_4,cs,21465,qasm simulator,1.875594294770206,-1.4527051720791166,-2.553236190501057,-8.419342918872957,-6.529809643532275
linear_4,cs,21465,qasm simulator,1.921694389010822,-2.5805639469906922,-5.793980992789685,-6.315438481207425,-6.454032222766342
linear_4,cs,21465,qasm simulator,1.7828843106180665,-3.4468006759811347,-5.783342908531587,-6.350311020153028,-6.460171223483545
linear_4,cs,21465,qasm simulator,1.975435816164818,-2.3524912336149235,-5.738680599700899,-6.296936905696882,-6.45439301235272
linear_4,cs,21465,qasm simulator,1.8256735340729,-3.343826821959486,-5.62991754566772,-6.356375531350309,-6.462994690769186
linear_4,cs,21465,qasm simulator,1.8190349860506458,-3.9644143359816795,-5.979697930111378,-6.401178276458577,-6.463946763469305
linear_4,cs,21465,qasm simulator,1.9399630009100384,-4.104881354841375,-6.2895480696726205,-6.426475475546465,-6.4621883028515885
linear_4,cs,21465,qasm simulator,1.7919709982907217,-1.9379518854908084,-2.422326525618403,-7.052904751546884,-6.478371379742827
linear_4,cs,21465,qasm simulator,1.8805521977235355,-1.9538660148170524,-3.5021705545231985,X,-6.57952036173388
linear_4,cs,21465,qasm simulator,1.797147385103011,-3.5046315608360903,-5.9471092526818765,-6.367840702991126,-6.4590896228818035
linear_4,cs,21465,qasm simulator,1.8114104595879557,-2.144474568923135,-3.35432429201209,-8.785915401790055,-6.517759591630345
linear_4,cs,21465,qasm simulator,1.9327082163625116,-3.074510651060467,-5.690454250080939,-6.319569534013921,-6.458481865843956
linear_4,cs,21465,qasm simulator,1.7472266244057053,-3.5246645278351303,-5.78952684080137,-6.358461353068093,-6.459931720117876
linear_4,cs,21465,qasm simulator,1.8110855348746304,-4.218805702714763,-5.897397314805739,-6.435108457219217,-6.47066900264883
linear_4,cs,21465,qasm simulator,1.8145532658668455,-4.753677949126265,-6.496746270373669,-6.497037995197344,-6.46266294538148
linear_4,cs,21465,qasm simulator,1.9469096671949289,-2.401992121822862,-4.68005727632268,-5.931958234797161,-6.441988379957925
linear_4,cs,21465,qasm simulator,1.9112519809825672,-3.2058779597649036,-6.009421214010482,-6.372719014104504,-6.458834826132295
linear_4,cs,21465,qasm simulator,1.7187004754358162,-3.549746303247752,-5.871896410989306,-6.368110344676471,-6.459403547719891
linear_4,cs,21465,qasm simulator,1.847068145800317,-2.388046049264806,-4.694234802742527,-5.956329546354032,-6.44168454713993
linear_4,cs,21465,qasm simulator,1.7387841840094713,-2.5759980466088996,-5.335124977089018,-6.1936539034616604,-6.448460670463096
linear_4,cs,21465,qasm simulator,1.8042789223454836,-3.47887687194497,-5.888623781926669,-6.351015548641687,-6.4586748969149
linear_4,cs,21465,qasm simulator,1.8927536809239314,-3.184724496047635,-5.4264635076462735,-6.348985886498446,-6.467164390234029
linear_4,cs,21465,qasm simulator,1.8911066487563848,-2.1547520844116685,-4.297391351381457,-5.545214183233785,-6.418441668800917
linear_4,cs,21465,qasm simulator,1.8613312202852614,-2.8318977763115503,-4.8085539828197135,-6.137835260735795,-6.459616239631153
linear_4,cs,21465,qasm simulator,1.8114104595879557,-3.3874255890957543,-5.10740755953239,-6.3949771511944995,-6.482770965167915
linear_4,cs,21465,qasm simulator,1.8565861990406627,-3.0335440527582596,-6.063534747366614,-6.38093326853563,-6.457264849345213
linear_4,cs,21465,qasm simulator,1.9373299903020553,-4.823767915950305,-6.597360687844022,-6.311268200171157,-6.465004853620423
linear_4,cs,21465,qasm simulator,1.790015847860539,-3.1819857303675625,-6.106453316133611,-6.3934888647839445,-6.457920366677776
linear_4,cs,21465,qasm simulator,1.8684011338752065,-4.917206028437665,-6.477542429298854,-7.621019728500181,-6.464309736651305
linear_4,cs,21465,qasm simulator,1.8684627575277337,-3.94519915881078,-5.551272576130925,-6.4747186583866725,-6.490475338377039
linear_4,cs,21465,qasm simulator,1.8042789223454831,-4.088267726133277,-6.018014817162575,-6.407970823883219,-6.463883913616023
linear_4,cs,21465,qasm simulator,1.8470681458003169,-2.946417775821208,-5.617919302009762,-6.288581444488349,-6.455040161986663
