system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.5598958333333335,7.187499999999998,7.515104166666669,83.49166666666663,-65.65885416666661,1490.5374999999995,-5183.086979166661,41866.28333333328,-226783.89427083317,1.5598958333333335,-3.3130770514861285,-4.85557155826839,-6.173275453269242,-6.454780778989674
linear_4,mix,21504,qasm simulator,1.0,1.6067708333333335,6.9765625,8.286979166666669,79.32604166666664,-48.32031249999981,1392.985937500001,-4680.81927083333,38882.39374999995,-209206.98072916677,1.6067708333333335,-3.188339758983004,-4.882136854083603,-6.140901350440174,-6.452898090863361
linear_4,mix,21504,qasm simulator,1.0,1.6523437499999998,6.778645833333332,9.370052083333334,76.23645833333326,-34.57682291666656,1357.6359375000002,-4567.050781249995,38863.33958333328,-210987.34765624983,1.6523437499999998,-2.978708946243538,-5.051171723886972,-6.120747903467596,-6.449653581689267
linear_4,mix,21504,qasm simulator,1.0,1.684895833333333,7.17708333333333,8.324479166666663,88.7625,-97.25260416666687,1819.6229166666672,-7375.013020833343,57542.89166666671,-330075.5234375003,1.684895833333333,-3.405695057954425,-5.380566867213998,-6.2777062071181176,-6.45700936443064
linear_4,mix,21504,qasm simulator,1.0,1.66015625,7.088541666666668,7.766927083333343,87.02916666666665,-100.39713541666647,1779.001041666667,-7247.111197916666,56089.61666666663,-321778.0877604162,1.66015625,-3.434140543478792,-5.318362467370461,-6.265899475478664,-6.457278065655647
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.4921875000000002,7.440104166666668,5.140625000000007,98.865625,-173.5130208333331,2197.4265624999985,-9855.985416666654,72275.47291666661,-424700.65989583294,1.4921875000000004,-3.649592077336039,-5.3633870429958375,-6.290779869529507,-6.458013436150663
linear_4,mix,21504,qasm simulator,1.0,1.677083333333333,7.283854166666667,8.229166666666663,87.39479166666669,-82.2604166666669,1688.1203125,-6435.879166666681,50980.21458333338,-286259.0145833334,1.677083333333333,-3.4420920598019276,-5.156703866798156,-6.257637106865754,-6.457809147674682
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.567708333333333,6.846354166666664,7.867708333333333,82.43645833333328,-82.59895833333324,1638.1078124999997,-6440.536458333328,50691.897916666625,-287888.6822916664,1.5677083333333335,-3.150722461095115,-5.252811967747899,-6.198975453208952,-6.45289826671417
linear_4,mix,21504,qasm simulator,1.0,1.63671875,6.848958333333333,9.684635416666667,72.66666666666667,0.8971354166666705,1101.8031250000004,-2743.3757812500035,26636.741666666647,-129622.25078125026,1.63671875,-2.9180155145451083,-4.578415301141106,-5.931462628025644,-6.44305179036823
linear_4,mix,21504,qasm simulator,1.0,1.6848958333333335,7.153645833333333,7.923437499999995,90.60104166666667,-118.55468750000017,1950.813020833333,-8337.653645833328,63765.36041666669,-371653.04427083355,1.6848958333333335,-3.477769978220588,-5.514765958766993,-6.289979055742547,-6.457175558739095
