system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.8203125,6.828125,11.3203125,77.328125,-13.9765625,1378.1875,-4468.1328125,39867.84375,-216045.9609375,1.8203125,-2.883099160082867,-5.315655305873934,-6.247705312623104,-6.454521041440369
linear_4,mix,21504,qasm simulator,1.0,1.880859375,7.00390625,11.556640625,76.5390625,2.107421875,1260.54296875,-3589.154296875,33890.953125,-175872.916015625,1.880859375,-3.0502188107765043,-5.041768583788926,-6.256045698447407,-6.4633329777043524
linear_4,mix,21504,qasm simulator,1.0,1.671875,7.41015625,6.33203125,100.7734375,-176.3984375,2322.71484375,-10629.64453125,78492.859375,-465434.53125,1.671875,-3.8240155072297695,-5.600855448191192,-6.388872633315604,-6.46500329145004
linear_4,mix,21504,qasm simulator,1.0,1.80078125,6.9140625,10.609375,78.578125,-23.72265625,1396.3359375,-4578.7890625,40038.78125,-216663.93359375,1.80078125,-3.057938011450364,-5.191122785018559,-6.260306692490234,-6.458494160880143
linear_4,mix,21504,qasm simulator,1.0,1.78515625,7.1015625,9.22265625,87.15625,-82.13671875,1768.0390625,-7016.29296875,55744.375,-318563.99609375,1.78515625,-3.4197726454563933,-5.463071880672636,-6.338990687679388,-6.462576805096346
linear_4,mix,21504,qasm simulator,1.0,1.951171875,6.74609375,12.068359375,75.9140625,-12.064453125,1395.28515625,-4712.103515625,41843.140625,-230766.705078125,1.951171875,-2.926140944351812,-5.612639695949707,-6.299660221274084,-6.459129554065929
linear_4,mix,21504,qasm simulator,1.0,1.693359375,6.82421875,9.107421875,81.8203125,-65.478515625,1608.76953125,-6147.720703125,49677.953125,-280816.275390625,1.693359375,-3.1321275717862127,-5.366018043003076,-6.264626220721766,-6.455738010272693
linear_4,mix,21504,qasm simulator,1.0,1.86328125,6.78515625,9.875,85.2578125,-89.14453125,1854.54296875,-7833.9453125,61712.515625,-360686.02734375,1.86328125,-3.335872296007506,-5.8987991631510805,-6.366299789233786,-6.461932309465169
linear_4,mix,21504,qasm simulator,1.0,1.9140625,7.0703125,10.0546875,92.546875,-116.6171875,2120.1171875,-9386.2890625,72643.96875,-430163.6484375,1.9140625,-3.557689747302882,-6.081483327926382,-6.3918240581682095,-6.461072579885235
linear_4,mix,21504,qasm simulator,1.0,1.650390625,6.85546875,8.408203125,81.5234375,-65.974609375,1554.47265625,-5781.216796875,46624.421875,-260349.787109375,1.650390625,-3.204730288480195,-5.178794661177227,-6.267465503873378,-6.4585023732342615
linear_4,mix,21504,qasm simulator,1.0,1.892578125,7.2734375,9.927734375,91.4375,-94.255859375,1937.0859375,-8000.251953125,63064.5625,-365411.904296875,1.892578125,-3.6038259883549078,-5.698025760810933,-6.3815366924250725,-6.465465223171312
linear_4,mix,21504,qasm simulator,1.0,1.951171875,6.25390625,13.982421875,59.7421875,80.826171875,763.12109375,-731.298828125,15840.046875,-63659.673828125,1.951171875,-1.8649027076647369,-4.772342796918839,-5.91731461490553,-6.4359329122407685
linear_4,mix,21504,qasm simulator,1.0,1.857421875,6.91015625,10.447265625,84.6171875,-70.447265625,1761.68359375,-7084.263671875,57077.421875,-329162.189453125,1.857421875,-3.2279260052959113,-5.765135656647648,-6.3341968139561535,-6.458254182603367
linear_4,mix,21504,qasm simulator,1.0,1.814453125,7.0625,9.228515625,87.90625,-91.638671875,1839.59375,-7544.974609375,59324.4375,-342615.216796875,1.814453125,-3.4779834089767516,-5.5897709319361635,-6.356630626696797,-6.463940872729696
linear_4,mix,21504,qasm simulator,1.0,1.86328125,7.03515625,9.87890625,88.7265625,-94.99609375,1921.16796875,-8095.48046875,63599.953125,-371097.29296875,1.86328125,-3.4413539551420165,-5.815452132506293,-6.355072109329569,-6.460407790884274
linear_4,mix,21504,qasm simulator,1.0,1.7734375,6.83984375,9.8984375,79.8828125,-46.3828125,1511.47265625,-5470.9140625,45549.703125,-253807.7890625,1.7734375,-3.1308075491942895,-5.3325109181998425,-6.274640853310435,-6.458238709712848
linear_4,mix,21504,qasm simulator,1.0,1.978515625,7.03515625,11.501953125,82.1796875,-38.193359375,1580.65234375,-5757.201171875,48659.671875,-273119.115234375,1.978515625,-3.339869662907892,-5.619005520477301,-6.374290935582361,-6.471017027370841
linear_4,mix,21504,qasm simulator,1.0,1.880859375,6.6796875,10.107421875,81.96875,-77.306640625,1755.1796875,-7300.423828125,58056.625,-338196.306640625,1.880859375,-3.272289977455658,-5.898456131686714,-6.353865798423319,-6.460788073224457
linear_4,mix,21504,qasm simulator,1.0,1.75,7.0234375,8.328125,90.03125,-115.984375,1964.2734375,-8445.5625,64850.75,-379178.53125,1.75,-3.50433493388101,-5.63810820587216,-6.349314942122927,-6.461571843572935
linear_4,mix,21504,qasm simulator,1.0,1.9375,6.4765625,13.59375,64.328125,63.65625,891.2421875,-1423.8125,20412.90625,-91718.75,1.9375,-2.209991540632554,-4.897611889511218,-6.029928876418397,-6.443943964012288
linear_4,mix,21504,qasm simulator,1.0,1.904296875,6.94921875,11.052734375,82.9765625,-50.892578125,1653.36328125,-6294.837890625,52108.390625,-296125.189453125,1.904296875,-3.210240423538611,-5.685708799696204,-6.334491633639171,-6.460315775472399
linear_4,mix,21504,qasm simulator,1.0,1.77734375,6.83984375,9.609375,83.6953125,-74.66796875,1723.62890625,-6902.6171875,55203.203125,-317211.30078125,1.77734375,-3.2077745076719135,-5.6077517800907835,-6.313480417497425,-6.45796210105177
linear_4,mix,21504,qasm simulator,1.0,1.8125,6.69921875,10.7109375,74.1015625,-9.203125,1263.48828125,-3863.7109375,35066.390625,-185918.34375,1.8125,-2.948807877427845,-5.115129888075842,-6.263053070146286,-6.464027189766983
linear_4,mix,21504,qasm simulator,1.0,1.833984375,6.86328125,10.642578125,79.0859375,-33.533203125,1468.60546875,-5137.005859375,43808.109375,-242237.837890625,1.833984375,-3.099066959641226,-5.366697073012965,-6.283793280084167,-6.459346364643969
linear_4,mix,21504,qasm simulator,1.0,1.896484375,7.140625,9.279296875,95.90625,-141.337890625,2260.609375,-10316.392578125,78444.8125,-467750.572265625,1.896484375,-3.7292671425670565,-6.077853246639019,-6.398036042662542,-6.4627567970360085
linear_4,mix,21504,qasm simulator,1.0,1.783203125,7.32421875,8.365234375,95.3046875,-128.708984375,2096.31640625,-9086.064453125,69401.234375,-406457.826171875,1.783203125,-3.6753819157688343,-5.639260027435569,-6.3742131691388,-6.46357353938078
linear_4,mix,21504,qasm simulator,1.0,1.76953125,7.41796875,7.3515625,103.3515625,-185.86328125,2489.98828125,-11706.0625,86686.015625,-519327.93359375,1.76953125,-3.875974681601084,-5.878001186664855,-6.388843703645864,-6.462356252713716
linear_4,mix,21504,qasm simulator,1.0,1.76171875,7.20703125,8.328125,94.5703125,-130.88671875,2109.27734375,-9241.9453125,70469.265625,-414216.66015625,1.76171875,-3.5927143378914015,-5.701875551306493,-6.366264689032705,-6.461673645675473
linear_4,mix,21504,qasm simulator,1.0,1.822265625,7.03125,9.564453125,86.90625,-84.099609375,1805.5625,-7322.232421875,58057.1875,-334525.146484375,1.822265625,-3.407241361525417,-5.608560066084287,-6.3430638946804745,-6.461801374177178
linear_4,mix,21504,qasm simulator,1.0,1.74609375,6.73046875,9.37890625,82.5234375,-76.47265625,1712.34765625,-6919.90234375,55124.671875,-317586.00390625,1.74609375,-3.143613220481813,-5.621599221461686,-6.306881398678582,-6.456930033701454
linear_4,mix,21504,qasm simulator,1.0,1.796875,6.73828125,10.1640625,79.0703125,-44.703125,1516.65234375,-5552.8359375,46313.640625,-259477.265625,1.796875,-3.071602234065825,-5.444717821990645,-6.298431316023353,-6.4595337601389895
linear_4,mix,21504,qasm simulator,1.0,1.865234375,7.0234375,9.474609375,90.71875,-112.650390625,2031.3359375,-8859.009765625,68531.625,-403563.603515625,1.865234375,-3.543502004866733,-5.903650222731585,-6.374941082438456,-6.462213859329276
linear_4,mix,21504,qasm simulator,1.0,1.8046875,6.828125,9.98828125,83.046875,-67.953125,1699.625,-6732.86328125,54319.53125,-311503.0859375,1.8046875,-3.1754383134953557,-5.642720600203662,-6.317810562545867,-6.458067809742027
linear_4,mix,21504,qasm simulator,1.0,1.919921875,6.78515625,11.388671875,79.0234375,-34.673828125,1530.99609375,-5604.923828125,47515.484375,-267515.017578125,1.919921875,-3.0696701830102864,-5.682727702994056,-6.324251174025138,-6.4604399190319945
linear_4,mix,21504,qasm simulator,1.0,1.796875,6.52734375,9.6484375,80.3046875,-76.921875,1715.17578125,-7119.1328125,56539.984375,-328956.703125,1.796875,-3.1010327739379484,-5.83298684432261,-6.33792130163559,-6.458207685408728
linear_4,mix,21504,qasm simulator,1.0,1.904296875,7.16796875,10.275390625,89.0390625,-85.212890625,1878.98828125,-7707.310546875,61230.640625,-354581.017578125,1.904296875,-3.5111126487013045,-5.7462351968631475,-6.357132864088632,-6.462017705826229
linear_4,mix,21504,qasm simulator,1.0,1.892578125,6.91015625,11.267578125,79.7890625,-30.154296875,1496.60546875,-5264.591796875,45167.578125,-250843.013671875,1.892578125,-3.1028046479213223,-5.492113278672153,-6.303390451237265,-6.459887115598992
linear_4,mix,21504,qasm simulator,1.0,1.7734375,6.97265625,9.5625,82.7109375,-56.4921875,1579.93359375,-5814.859375,47737.609375,-266766.7578125,1.7734375,-3.2653895402640507,-5.3087502057948,-6.324885423903661,-6.463741387225575
linear_4,mix,21504,qasm simulator,1.0,1.814453125,6.94921875,9.662109375,87.1015625,-90.693359375,1865.76953125,-7783.689453125,61311.515625,-356602.013671875,1.814453125,-3.3310077355122467,-5.750990430074876,-6.337986742895861,-6.458757579229655
linear_4,mix,21504,qasm simulator,1.0,2.033203125,6.7109375,12.603515625,80.78125,-43.904296875,1705.2734375,-6794.052734375,56587.75,-327996.904296875,2.033203125,-2.9539600262536867,-6.376081093027316,-6.4674667387252756,-6.467616149107205
linear_4,mix,21504,qasm simulator,1.0,1.865234375,6.7578125,11.119140625,76.265625,-19.142578125,1379.0546875,-4609.576171875,40472.65625,-221344.337890625,1.865234375,-2.9932338872261943,-5.369652220113711,-6.275601314494017,-6.459784783400246
linear_4,mix,21504,qasm simulator,1.0,1.908203125,7.109375,10.666015625,87.703125,-73.185546875,1819.90625,-7287.021484375,58723.34375,-338056.716796875,1.908203125,-3.3980186331310755,-5.752232157101876,-6.363931363280926,-6.4624915654895725
linear_4,mix,21504,qasm simulator,1.0,1.7109375,6.95703125,8.9921875,84.5234375,-74.3203125,1682.48046875,-6534.5078125,52299.859375,-296822.6015625,1.7109375,-3.246198095654274,-5.381021533929921,-6.293292851028078,-6.457990029928297
linear_4,mix,21504,qasm simulator,1.0,1.953125,6.74609375,12.53515625,75.5703125,-3.3671875,1372.53515625,-4505.56640625,40868.703125,-224038.875,1.953125,-2.7897852520093305,-5.648705036183955,-6.295886974685926,-6.456190651810969
linear_4,mix,21504,qasm simulator,1.0,1.89453125,7.19921875,10.13671875,90.9609375,-94.54296875,1954.62890625,-8162.11328125,64339.046875,-374383.54296875,1.89453125,-3.530205057922334,-5.793924598246845,-6.368439155374093,-6.462159622263801
linear_4,mix,21504,qasm simulator,1.0,1.8203125,6.828125,10.55859375,78.90625,-33.96875,1467.078125,-5136.85546875,43774.4375,-242087.9453125,1.8203125,-3.0711083985560963,-5.367133350105873,-6.288104249672969,-6.459522247930134
linear_4,mix,21504,qasm simulator,1.0,1.892578125,6.66796875,11.994140625,73.8359375,0.767578125,1291.97265625,-4019.505859375,37139.796875,-199841.294921875,1.892578125,-2.7587545197130154,-5.418215328955571,-6.262054314814831,-6.456617424776002
linear_4,mix,21504,qasm simulator,1.0,1.958984375,6.6484375,12.544921875,75.59375,-12.884765625,1441.0234375,-5067.267578125,44670.125,-250136.541015625,1.958984375,-2.729062284444407,-5.895439988779266,-6.34071980297391,-6.455448422572604
linear_4,mix,21504,qasm simulator,1.0,1.8359375,6.80078125,9.40625,85.4140625,-96.2890625,1865.49609375,-7960.53125,62146.703125,-363863.1015625,1.8359375,-3.390090347899591,-5.83014144828973,-6.3511374465871295,-6.460772425542657
linear_4,mix,21504,qasm simulator,1.0,1.78515625,6.546875,9.87890625,79.484375,-68.60546875,1667.875,-6784.60546875,54429.53125,-315026.80859375,1.78515625,-3.0222616716325206,-5.783882489836294,-6.321709154245815,-6.456122585303074
