system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,469152,qasm simulator,1.0,2.1608832807570977,12.847003154574129,27.473186119873763,276.3533123028392,-37.56712834468222,10152.319209455974,-45556.4709491855,634109.8275835438,-5013834.114085685,52810721.616888694,-489794096.92262274,2.1608832807570977,-3.612493745076617,-6.942141568428379,-8.910613445104035,-9.688225031754335,-9.849143271804236
linear_6,mix,469152,qasm simulator,1.0,2.2160883280757098,13.130914826498428,32.51735015772873,254.10094637223975,360.9709070641709,6904.582709413642,-9409.156835136144,292267.8386082557,-1529773.7092398559,18571799.924441405,-147141872.14650604,2.2160883280757098,-3.2924588353227713,-5.655285795551396,-7.789512492325516,-9.155284354913686,-9.539612191632045
linear_6,mix,469152,qasm simulator,1.0,2.1340694006309144,13.26182965299685,26.5820189274448,287.95899053627784,-28.668392882124213,9688.644350474116,-34552.18958659585,484424.2520545339,-3125905.1895891004,30985288.07947264,-246409000.9568374,2.1340694006309144,-3.799154216427793,-6.65533622210021,-7.960349002274683,-8.57767058207607,-9.188428217601464
linear_6,mix,469152,qasm simulator,1.0,2.250788643533123,13.031545741324933,29.996845425867477,278.148264984227,10.08124946408224,10497.684369589098,-48687.93244969153,694857.5117560658,-5682328.196718616,60761821.55259652,-574957188.0237672,2.250788643533123,-3.542242908858457,-7.096924232753128,-9.268596276022237,-9.849393313461132,-9.918507463788375
linear_6,mix,469152,qasm simulator,1.0,2.2555205047318614,12.583596214511044,34.345425867507906,230.8296529968456,485.2708014604023,5679.926550221691,-800.3430460218002,215534.40287336463,-914636.010027335,13190697.379086237,-101152130.9029312,2.2555205047318614,-2.910995390074731,-5.16547033678236,-7.6059161209538235,-9.375352628146892,-9.675346570497997
linear_6,mix,469152,qasm simulator,1.0,2.1798107255520507,12.312302839116713,32.302839116719234,224.72870662460545,474.5919813343093,5042.198339022243,5775.234420811483,119640.0446900507,160277.3851448632,860637.3788084051,31906085.407623537,2.1798107255520507,-2.9352216408423377,-4.962866973453784,-5.81675687832159,-24.52582188250843,-10.991626117517452
linear_6,mix,469152,qasm simulator,1.0,2.121451104100946,13.154574132492126,25.85015772870657,291.30914826498434,-171.04324113311858,11391.398895924145,-57134.71216579497,740362.4411815596,-5997990.703806756,61880223.468438074,-574150460.8830775,2.121451104100946,-3.8165076035284597,-7.1513726826859285,-8.98668681841038,-9.60274526729151,-9.831528137260062
linear_6,mix,469152,qasm simulator,1.0,2.2523659305993693,12.376971608832799,32.54731861198737,235.67192429022074,329.7588307767277,7080.759273801088,-18188.017395287523,395223.3907279303,-2852274.875984772,33238487.667967103,-308862514.42666835,2.2523659305993693,-3.0028246303680812,-5.986182150852419,-9.102339594219695,-10.014082453497181,-10.028900749617826
linear_6,mix,469152,qasm simulator,1.0,2.2689274447949526,12.347003154574132,33.99132492113566,230.2996845425869,430.28431671202276,6088.8776896743375,-5928.75766153862,259708.44199690525,-1352433.215645919,17136689.318800643,-138455238.4055589,2.2689274447949526,-2.846103064224822,-5.575221281817892,-8.024502308208696,-9.30811198137535,-9.62005387776029
linear_6,mix,469152,qasm simulator,1.0,2.2184542586750786,12.801261829652997,29.857255520504708,267.5804416403786,88.3137909947977,9254.92941646646,-35595.22218799884,541467.8445363063,-4049680.1450533625,43200908.80233096,-391696375.1315989,2.2184542586750786,-3.4287285783251673,-6.778865724388442,-8.761991448151623,-9.566573890438011,-9.793642041895644
linear_6,mix,469152,qasm simulator,1.0,2.1482649842271297,13.301261829652992,27.91640378548894,287.66561514195547,23.286172675702012,9803.085046385911,-35474.244298975915,524127.98645152705,-3612291.109999422,37487351.050051145,-320297483.2339461,2.1482649842271297,-3.707424841572673,-6.635677720749378,-8.289341560561699,-9.143746511826858,-9.592762518829513
linear_6,mix,469152,qasm simulator,1.0,2.152208201892744,13.29179810725552,29.418769716088285,278.23974763406926,136.48413348497164,8956.24623805376,-27719.36196256037,462498.24821348424,-3084846.471615226,33169286.324852712,-283818679.06789523,2.152208201892744,-3.57142512735361,-6.364024968951808,-8.285948934818997,-9.249382235260612,-9.638884471950757
linear_6,mix,469152,qasm simulator,1.0,2.1987381703470033,12.717665615141957,28.8801261829653,262.98422712933706,79.41052788345681,8961.554345825767,-34031.067571368876,515697.52278679743,-3817945.0110307266,40562781.92078964,-365308186.5176129,2.1987381703470033,-3.4724279028870555,-6.665511574989688,-8.690327650569827,-9.505503183111188,-9.768041063866363
linear_6,mix,469152,qasm simulator,1.0,2.1293375394321767,13.225552050473187,25.94794952681388,294.7823343848578,-156.2954739307628,11371.791013099191,-55659.64315779345,731672.5047062868,-5904604.552226982,61348593.49872685,-570821094.9301537,2.1293375394321767,-3.8400457858497155,-7.079397254548043,-8.950246801453531,-9.66928266007745,-9.84501773939777
