system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.435546875,7.0546875,5.880859375,88.578125,-121.361328125,1814.4453125,-7499.791015625,56633.28125,-324591.658203125,1.435546875,-3.333112555324577,-5.163551247118335,-6.217254252794956,-6.454481704935532
linear_4,mix,21504,qasm simulator,1.0,1.60546875,7.015625,7.4921875,84.546875,-88.12109375,1655.9375,-6454.203125,50472.03125,-285072.72265625,1.60546875,-3.3506719818202204,-5.154586436598599,-6.240331443629136,-6.456725065819086
linear_4,mix,21504,qasm simulator,1.0,1.580078125,7.66015625,5.259765625,108.1484375,-221.623046875,2619.55859375,-12531.287109375,90818.484375,-544955.951171875,1.580078125,-3.855463086932361,-5.67808959443232,-6.337216730414488,-6.459256588895926
linear_4,mix,21504,qasm simulator,1.0,1.677734375,6.83203125,9.685546875,76.0390625,-25.166015625,1313.27734375,-4194.783203125,36583.953125,-195358.322265625,1.677734375,-2.9821202276654364,-4.980360803694149,-6.113159753516602,-6.449611906360369
linear_4,mix,21504,qasm simulator,1.0,1.654296875,7.07421875,8.798828125,82.8671875,-58.712890625,1538.75390625,-5526.755859375,45207.109375,-249633.205078125,1.654296875,-3.214662360229841,-5.100925198150017,-6.204023269715771,-6.454157678734096
linear_4,mix,21504,qasm simulator,1.0,1.662109375,7.04296875,8.091796875,86.2109375,-94.306640625,1758.09765625,-7111.626953125,55439.046875,-317732.212890625,1.662109375,-3.3589951966954987,-5.347804747448894,-6.256459460528435,-6.456146800518534
linear_4,mix,21504,qasm simulator,1.0,1.63671875,6.9296875,7.203125,90.765625,-142.62109375,2073.0390625,-9367.8671875,70236.53125,-416095.31640625,1.63671875,-3.4466005193545217,-5.677297048025724,-6.308796129797676,-6.456963211011905
linear_4,mix,21504,qasm simulator,1.0,1.630859375,6.9140625,8.955078125,77.15625,-31.783203125,1312.1328125,-4145.740234375,35723.0,-188871.322265625,1.630859375,-3.0795496578628745,-4.8494429142336495,-6.102050252585398,-6.4505151620970675
linear_4,mix,21504,qasm simulator,1.0,1.671875,7.25,9.390625,82.03125,-33.921875,1399.46875,-4415.640625,38100.1875,-201317.640625,1.671875,-3.1993230063508333,-4.870270302743098,-6.149467065634836,-6.452707277477792
linear_4,mix,21504,qasm simulator,1.0,1.587890625,7.37890625,6.330078125,97.2890625,-157.505859375,2162.01171875,-9610.951171875,71469.578125,-419932.287109375,1.587890625,-3.628125733359898,-5.461947246518674,-6.305693946694587,-6.458294629086762
