system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,474144,qasm simulator,1.0,1.8438485804416405,12.764984227129338,25.488958990536272,262.34700315457445,177.8091835609164,7439.484212912943,-12489.141769061705,275263.27462982107,-1085904.1827861208,11571572.316766169,-57933137.78431677,1.8438485804416405,-3.415924127203242,-5.778869684972571,-7.00261855835007,-7.173748675531856,-13.004861534142275
linear_6,mix,474144,qasm simulator,1.0,1.92192429022082,12.686119873817033,26.048107255520435,266.2460567823341,103.53697800622078,8458.082931474413,-24224.286065827084,403106.51427108014,-2431610.0576805538,25487409.00946884,-200226881.91062406,1.92192429022082,-3.419974579475703,-6.203218774922652,-7.908927422634198,-8.62918504569558,-9.199583886477862
linear_6,mix,474144,qasm simulator,1.0,1.897476340694006,13.063091482649838,23.903785488959016,300.8927444794956,-230.19273124352043,12289.360013628166,-63623.09258932443,817816.6038521575,-6679731.927484259,68996673.52827214,-641933888.313791,1.897476340694006,-3.685668011287103,-7.194856824919729,-9.05869915289709,-9.607301626934419,-9.836139365379104
linear_6,mix,474144,qasm simulator,1.0,1.9187697160883284,12.427444794952695,28.508675078864346,245.2681388012622,303.49212128565404,6814.826397192044,-9272.466539821806,274744.74607222405,-1270535.5037937013,15119454.864835855,-105123808.32487845,1.9187697160883284,-3.1209384473901873,-5.586226044062039,-7.497308830704486,-8.320669177815653,-8.714652561045447
linear_6,mix,474144,qasm simulator,1.0,1.9834384858044163,12.736593059936908,27.716876971608833,271.7160883280753,78.49923121042994,9542.892319212495,-36695.29425301301,567170.4124834856,-4266317.532384625,46015417.50569634,-419993819.4631783,1.9834384858044163,-3.3538443299342497,-6.5748477963133,-8.862047898559918,-9.619014882369903,-9.824191485492051
linear_6,mix,474144,qasm simulator,1.0,1.8832807570977919,12.97318611987382,22.34384858044161,304.33438485804436,-250.81967307140897,12085.113414415928,-59134.67383321194,754278.4868343708,-5894718.892363112,60122665.44829779,-544709326.1969109,1.8832807570977919,-3.7717343512135377,-7.04290444619406,-8.729971360702283,-9.42174449597414,-9.763438855038977
linear_6,mix,474144,qasm simulator,1.0,1.9061514195583595,12.24447949526813,27.612776025236606,236.8517350157727,308.80107101100754,6206.980825728761,-4527.196768583604,208846.4965446752,-605762.7306362477,7745052.895684738,-29044532.17207081,1.9061514195583595,-3.1223781735976983,-5.40924669569956,-6.828562721893031,-6.967327061740393,-12.481023340672
linear_6,mix,474144,qasm simulator,1.0,1.9447949526813881,12.580441640378558,27.276025236593036,259.54258675078853,189.54978050340813,7808.24145262382,-17238.379859992976,340949.88688878587,-1811266.744920946,19621105.416516084,-142704361.04182923,1.9447949526813881,-3.3022472371800538,-5.999314212644669,-7.651045313955366,-8.312810809237888,-8.753809722530375
linear_6,mix,474144,qasm simulator,1.0,1.8572555205047319,13.225552050473182,21.926656151419476,308.006309148265,-244.28715779488576,11918.834234360096,-56081.81091563537,716433.7828942168,-5447203.803061302,55157787.82811063,-490932033.79362255,1.8572555205047319,-3.842221863424694,-6.911613421169342,-8.579278489809672,-9.293329755352282,-9.71039786447492
linear_6,mix,474144,qasm simulator,1.0,1.9345425867507888,12.170347003154571,28.97397476340686,238.53943217665636,313.79881648320173,6811.648349547407,-11745.15445390584,313244.34718012554,-1806504.1011769092,21586779.231898665,-179651982.58727914,1.9345425867507888,-2.9986634101431817,-5.635158941370897,-8.07801349625084,-9.330234318982473,-9.683706288826352
linear_6,mix,474144,qasm simulator,1.0,1.921135646687697,13.11041009463721,21.632492113564663,311.7444794952686,-350.56320840043173,12923.867362780935,-67994.15561609785,832158.4761975463,-6640356.534285831,66876461.56742378,-607952815.6536452,1.921135646687697,-3.913037296116187,-7.231632358022239,-8.806301779783487,-9.39584944670851,-9.776331485733506
linear_6,mix,474144,qasm simulator,1.0,1.9503154574132495,12.317034700315446,29.343059936908467,231.92429022082035,439.7250259204524,5089.487085609818,9455.508790526015,66459.50138070782,941226.5043626053,-8241844.830694023,137387880.85430646,1.9503154574132495,-3.033491767836117,-4.8998945929134194,-5.159676177244731,-12.808346222814173,-10.410589241335439
